                     DATE/TIME                   MESSAGE/VARIABLE                               DATA
  21-02-2024 17:35:46:138:893            Server performed 1 cycle                                 -
   21-02-2024 17:35:46:139:60                     keypressedValue                                 -1
  21-02-2024 17:35:46:139:158                      dronePositionY                                 15
  21-02-2024 17:35:46:139:227                      dronePositionX                                 15
  21-02-2024 17:35:46:239:786            Server performed 1 cycle                                 -
  21-02-2024 17:35:46:239:986                     keypressedValue                                 -1
   21-02-2024 17:35:46:240:63                      dronePositionY                                 15
  21-02-2024 17:35:46:240:130                      dronePositionX                                 15
  21-02-2024 17:35:46:309:185                                  Hi                                 -
  21-02-2024 17:35:46:340:622            Server performed 1 cycle                                 -
  21-02-2024 17:35:46:340:787                     keypressedValue                                 -1
  21-02-2024 17:35:46:340:857                      dronePositionY                                 15
  21-02-2024 17:35:46:340:921                      dronePositionX                                 15
  21-02-2024 17:35:46:441:451            Server performed 1 cycle                                 -
  21-02-2024 17:35:46:441:607                     keypressedValue                                 -1
  21-02-2024 17:35:46:441:677                      dronePositionY                                 15
  21-02-2024 17:35:46:441:742                      dronePositionX                                 15
   21-02-2024 17:35:46:511:98                                  Hi                                 -
  21-02-2024 17:35:46:542:534            Server performed 1 cycle                                 -
  21-02-2024 17:35:46:542:706                     keypressedValue                                 -1
  21-02-2024 17:35:46:542:777                      dronePositionY                                 15
  21-02-2024 17:35:46:542:843                      dronePositionX                                 15
  21-02-2024 17:35:46:643:441            Server performed 1 cycle                                 -
  21-02-2024 17:35:46:643:596                     keypressedValue                                 -1
  21-02-2024 17:35:46:643:664                      dronePositionY                                 15
  21-02-2024 17:35:46:643:729                      dronePositionX                                 15
  21-02-2024 17:35:46:712:740                                  Hi                                 -
  21-02-2024 17:35:46:744:327            Server performed 1 cycle                                 -
  21-02-2024 17:35:46:744:494                     keypressedValue                                 -1
  21-02-2024 17:35:46:744:562                      dronePositionY                                 15
  21-02-2024 17:35:46:744:628                      dronePositionX                                 15
  21-02-2024 17:35:46:844:900            Server performed 1 cycle                                 -
   21-02-2024 17:35:46:845:36                     keypressedValue                                 -1
   21-02-2024 17:35:46:845:98                      dronePositionY                                 15
  21-02-2024 17:35:46:845:156                      dronePositionX                                 15
  21-02-2024 17:35:46:945:693            Server performed 1 cycle                                 -
  21-02-2024 17:35:46:945:836                     keypressedValue                                 -1
  21-02-2024 17:35:46:945:898                      dronePositionY                                 15
  21-02-2024 17:35:46:945:957                      dronePositionX                                 15
   21-02-2024 17:35:47:15:135                                  Hi                                 -
   21-02-2024 17:35:47:46:414            Server performed 1 cycle                                 -
   21-02-2024 17:35:47:46:560                     keypressedValue                                 -1
   21-02-2024 17:35:47:46:657                      dronePositionY                                 15
   21-02-2024 17:35:47:46:776                      dronePositionX                                 15
  21-02-2024 17:35:47:147:607            Server performed 1 cycle                                 -
  21-02-2024 17:35:47:147:784                     keypressedValue                                 -1
  21-02-2024 17:35:47:147:887                      dronePositionY                                 15
  21-02-2024 17:35:47:147:962                      dronePositionX                                 15
